"study_id","study_num","ES_num","country","latitude","longitude","FR_hist","FR_comp","fire_type","habitat","response","response_detailed","TSF_months","TSF_factor","fire_activity","fire_activity_fact","fire_intensity","fire_intensity_fact","PLF_detailed","PLF","climate","Xtreat1_type","Xtreat1_fact","Xtreat2_type","Xtreat2_fact","surface_crown","eff_n","d_Hedges","var_Hedges","imputed","source"
"Smith-Ramirez_2021",14,8,"Chile",-33.25,-70.833333,"crown","frequency","wildfire",NA,"diversity","richness",300,NA,0.035060665,"low",0.083674678,"low",NA,"woody","temperate-dry","origin","exotic",NA,NA,"crown-crown",5.93131527430066,0.178540787,0.676629001,"no","Tab3"
"Myers_2011",15,1,"US",30.683333,-90.483333,"surface","severity","prescribed","woodland","diversity","richness",15,"short",0.04067775,"high",0.078148634,"low",NA,NA,"temperate-nodry",NA,NA,NA,NA,"surface-surface",60,-0.685272101,0.070579982,"no","Fig3"
"Myers_2011",15,2,"US",30.683333,-90.483333,"surface","severity","prescribed","woodland","diversity","richness",23,"short",0.04067775,"high",0.078148634,"low",NA,NA,"temperate-nodry",NA,NA,NA,NA,"surface-surface",60,-0.652226717,0.070211664,"no","Fig3"
"Myers_2011",15,3,"US",30.683333,-90.483333,"surface","severity","prescribed","woodland","diversity","richness",5,"short",0.04067775,"high",0.078148634,"low",NA,NA,"temperate-nodry",NA,NA,NA,NA,"surface-surface",60,-2.108946995,0.103730479,"no","Fig3"
"Benyon_2013",16,1,"Australia",-37.5,145.57,"surface","severity","wildfire","forest-broadleaf","abundance","dens-freq",27,"long",0.091342875,"high",0.312946386,"high","tree-reg","woody","temperate-nodry",NA,NA,NA,NA,"surface-surface",429.246511627907,0.404070892,0.009508507,"no","Fig4"
"Martinez_2017",17,1,"Spain",42.42,-1.25,"crown","severity","wildfire",NA,"abundance","recovery",240,"long",0.008705764,"low",0.10128138,"low",NA,NA,"temperate-nodry",NA,NA,NA,NA,"crown-crown",20,0.720673704,0.23786161,"no","Tab1"
"Martinez_2017",17,2,"Spain",42.42,-1.25,"crown","severity","wildfire","shrubland","abundance","recovery",240,"long",0.008705764,"low",0.10128138,"low",NA,NA,"temperate-nodry",NA,NA,NA,NA,"crown-crown",5,0.687311374,1.118099231,"no","Tab1"
"Fernandez_2013b",18,1,"Spain",42.13,-7.44,"crown","severity","prescribed","shrubland","abundance","dens-freq",18,"short",0.125916358,"high",0.225226797,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,NA,40,1.309307341,0.146520147,"no","text"
"Fernandez_2013b",18,2,"Spain",42.13,-7.44,"crown","severity","prescribed","shrubland","abundance","dens-freq",18,"short",0.125916358,"high",0.225226797,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,NA,40,4.760952286,0.683760684,"no","text"
"Perez_1998",19,1,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","cover",24,"short",0.043621311,"high",0.2726285,"high",NA,"herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.967955212,0.744744774,"no","Tab3"
"Perez_1998",19,2,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","cover",36,"long",0.043621311,"high",0.2726285,"high",NA,"herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.579114796,0.694614496,"no","Tab3"
"Perez_1998",19,3,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","cover",12,"short",0.043621311,"high",0.2726285,"high",NA,"herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.372958378,0.678258163,"no","Tab3"
"Perez_1998",19,4,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","size-biom",36,"long",0.043621311,"high",0.2726285,"high",NA,"herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.529038452,0.68999014,"no","Tab3"
"Perez_1998",19,5,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","diversity","richness",12,"short",0.043621311,"high",0.2726285,"high",NA,"herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.422716759,0.681557455,"no","Tab3"
"Perez_1998",19,6,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","size-biom",12,"short",0.043621311,"high",0.2726285,"high",NA,"herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.411229042,0.68075911,"no","Tab3"
"Perez_1998",19,7,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","size-biom",24,"short",0.043621311,"high",0.2726285,"high",NA,"herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,2.33962448,1.122820225,"no","Tab3"
"Perez_1998",19,8,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","diversity","sha-sim",12,"short",0.043621311,"high",0.2726285,"high",NA,"herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.584237395,0.695111111,"no","Tab3"
"Perez_1998",19,9,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","diversity","sha-sim",24,"short",0.043621311,"high",0.2726285,"high",NA,"herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0,0.666666667,"no","Tab3"
"Perez_1998",19,10,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","diversity","richness",24,"short",0.043621311,"high",0.2726285,"high",NA,"herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.33118416,0.675806912,"no","Tab3"
"Perez_1998",19,11,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","diversity","richness",36,"long",0.043621311,"high",0.2726285,"high",NA,"herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.245313382,0.671681555,"no","Tab3"
"Perez_1998",19,12,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","cover",24,"short",0.043621311,"high",0.2726285,"high","forb","herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.744965053,0.712914411,"no","Tab3"
"Perez_1998",19,13,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","cover",36,"long",0.043621311,"high",0.2726285,"high","forb","herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.512683276,0.688570345,"no","Tab3"
"Perez_1998",19,14,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","size-biom",12,"short",0.043621311,"high",0.2726285,"high","forb","herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.197292419,0.669910358,"no","Tab3"
"Perez_1998",19,15,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","size-biom",24,"short",0.043621311,"high",0.2726285,"high","forb","herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,1.01818377,0.753058183,"no","Tab3"
"Perez_1998",19,16,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","size-biom",36,"long",0.043621311,"high",0.2726285,"high","forb","herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,-0.05503082,0.666919033,"no","Tab3"
"Perez_1998",19,17,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","diversity","richness",12,"short",0.043621311,"high",0.2726285,"high","forb","herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,-0.688530373,0.70617284,"no","Tab3"
"Perez_1998",19,18,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","diversity","richness",24,"short",0.043621311,"high",0.2726285,"high","forb","herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,1.088510936,0.765404672,"no","Tab3"
"Perez_1998",19,19,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","diversity","richness",36,"long",0.043621311,"high",0.2726285,"high","forb","herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.145655311,0.668434622,"no","Tab3"
"Perez_1998",19,20,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","cover",12,"short",0.043621311,"high",0.2726285,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,"surface-crown",6,-0.522557812,0.689422222,"no","Tab1"
"Perez_1998",19,21,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","cover",24,"short",0.043621311,"high",0.2726285,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,"surface-crown",6,-0.467128397,0.684850745,"no","Tab1"
"Perez_1998",19,22,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","cover",36,"long",0.043621311,"high",0.2726285,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,"surface-crown",6,-0.272468438,0.672853254,"no","Tab1"
"Perez_1998",19,23,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","diversity","sha-sim",36,"long",0.043621311,"high",0.2726285,"high",NA,"herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,-0.214769938,0.670510511,"no","Tab3"
"Perez_1998",19,24,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","cover",12,"short",0.043621311,"high",0.2726285,"high","forb","herb","temperate-dry",NA,NA,NA,NA,"surface-crown",6,-0.143787066,0.66838956,"no","Tab3"
"Perez_1998",19,25,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","dens-freq",36,"long",0.043621311,"high",0.2726285,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.043719546,0.66682595,"no","Tab1"
"Perez_1998",19,26,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","size-biom",12,"short",0.043621311,"high",0.2726285,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.45463689,0.683891225,"no","Tab1"
"Perez_1998",19,27,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","size-biom",24,"short",0.043621311,"high",0.2726285,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,"surface-crown",6,-0.314365106,0.674902118,"no","Tab1"
"Perez_1998",19,28,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","size-biom",36,"long",0.043621311,"high",0.2726285,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.071077976,0.667087673,"no","Tab1"
"Perez_1998",19,29,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","size-biom",12,"short",0.043621311,"high",0.2726285,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,"surface-crown",6,0.210505902,0.670359395,"no","Tab1"
"Perez_1998",19,30,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","size-biom",24,"short",0.043621311,"high",0.2726285,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,"surface-crown",6,-0.733736366,0.711530755,"no","Tab1"
"Perez_1998",19,31,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","dens-freq",24,"short",0.043621311,"high",0.2726285,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,"surface-crown",6,-0.071058495,0.667087442,"no","Tab1"
"Perez_1998",19,32,"Spain",40.193141,-5,"crown","severity","wildfire","woodland","abundance","dens-freq",12,"short",0.043621311,"high",0.2726285,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,"surface-crown",6,-0.094321609,0.667408047,"no","Tab1"
"Cohn_2011",20,1,"Australia",-30.56,149.23,NA,"severity","wildfire","forest-mixed","fitness","survival",12,"short",0.023889487,"low",0.188335148,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",40,-0.449205109,0.102522315,"no","Fig2"
"Cohn_2011",20,2,"Australia",-30.56,149.23,NA,"severity","wildfire","forest-mixed","fitness","survival",12,"short",0.023889487,"low",0.188335148,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",40,-2.240411119,0.162743025,"no","Fig2"
"Minor_2017",21,1,"US",31.883333,-109.35,"surface","severity","wildfire","forest-mixed","abundance","dens-freq",NA,NA,0.20920092,"high",0.277971634,"high","shrub","woody","arid",NA,NA,NA,NA,NA,10.9090909090909,-0.585311451,0.382238916,"no","Tab1"
"Knox_2006a",22,1,"Australia",-29.566667,152.366667,"crown","frequency","wildfire","forest-broadleaf","abundance","size-biom",8,NA,0.199965182,"high",0.185050162,"high","shrub","woody","temperate-nodry",NA,NA,NA,NA,"crown-crown",12,-2.778327618,0.654962681,"no","Fig2"
"Knox_2006a",22,2,"Australia",-29.566667,152.366667,"crown","frequency","wildfire","forest-broadleaf","abundance","size-biom",8,NA,0.199965182,"high",0.185050162,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"crown-crown",12,1.069106622,0.380957874,"no","Fig2"
"Knox_2006a",22,3,"Australia",-29.566667,152.366667,"crown","frequency","wildfire","forest-broadleaf","abundance","size-biom",8,NA,0.199965182,"high",0.185050162,"high","shrub","woody","temperate-nodry",NA,NA,NA,NA,"crown-crown",12,-0.231516605,0.335566664,"no","Fig2"
"Knox_2006a",22,4,"Australia",-29.566667,152.366667,"crown","frequency","wildfire","forest-broadleaf","abundance","size-biom",8,NA,0.199965182,"high",0.185050162,"high","shrub","woody","temperate-nodry",NA,NA,NA,NA,"crown-crown",12,-0.277104359,0.336532784,"no","Fig2"
"Karna_2021",23,1,"Australia",-37.31,145.64,"crown","severity","wildfire","forest-broadleaf","abundance","cover",84,"long",0.071515901,"high",0.35046245,"high",NA,NA,"temperate-nodry",NA,NA,NA,NA,"surface-crown",47.0769230769231,0.64002348,0.088906071,"no","Fig4"
"Gagnon_2015",24,1,"US",30.68,-90.48,"surface","severity","prescribed","woodland","abundance","dens-freq",2,"short",0.040430836,"high",0.080286997,"low","forb","herb","temperate-nodry",NA,NA,NA,NA,"surface-surface",60,-4.067183798,0.204516534,"no","Fig5"
"Gagnon_2015",24,2,"US",30.68,-90.48,"surface","severity","prescribed","woodland","abundance","dens-freq",2,"short",0.040430836,"high",0.080286997,"low","graminoid","herb","temperate-nodry",NA,NA,NA,NA,"surface-surface",60,-9.375232111,0.79912481,"no","Fig5"
"Gagnon_2015",24,3,"US",30.68,-90.48,"surface","severity","prescribed","woodland","diversity","richness",2,"short",0.040430836,"high",0.080286997,"low",NA,NA,"temperate-nodry",NA,NA,NA,NA,"surface-surface",60,-0.480617738,0.068591612,"no","Fig5"
"Hutchinson_2000",25,1,"US",38.716667,-82.516667,"surface","frequency","prescribed","forest-broadleaf","abundance","dens-freq",12,NA,0.003836862,"low",0.033172573,"low","forb","herb","temperate-nodry",NA,NA,NA,NA,"surface-surface",72,3.04083767,0.119768706,"no","Fig2"
"Hutchinson_2000",25,2,"US",38.716667,-82.516667,"surface","frequency","prescribed","forest-broadleaf","abundance","dens-freq",12,NA,0.003836862,"low",0.033172573,"low","tree-reg","woody","temperate-nodry",NA,NA,NA,NA,"surface-surface",72,0.092252654,0.055614657,"no","Fig3"
"Hutchinson_2000",25,3,"US",38.716667,-82.516667,"surface","frequency","prescribed","forest-broadleaf","abundance","dens-freq",12,NA,0.003836862,"low",0.033172573,"low","tree-reg","woody","temperate-nodry",NA,NA,NA,NA,"surface-surface",72,-0.776006197,0.0597374,"no","Fig3"
"Hutchinson_2000",25,4,"US",38.716667,-82.516667,"surface","frequency","prescribed","forest-broadleaf","diversity","richness",12,NA,0.003836862,"low",0.033172573,"low",NA,NA,"temperate-nodry","scale","plot",NA,NA,"surface-surface",72,-0.024368914,0.055559679,"no","Fig6"
"Hutchinson_2000",25,5,"US",38.716667,-82.516667,"surface","frequency","prescribed","forest-broadleaf","diversity","richness",12,NA,0.003836862,"low",0.033172573,"low",NA,NA,"temperate-nodry","scale","unit",NA,NA,"surface-surface",72,-0.059084533,0.055579798,"no","Fig6"
"Hutchinson_2000",25,6,"US",38.716667,-82.516667,"surface","frequency","prescribed","forest-broadleaf","abundance","dens-freq",12,NA,0.003836862,"low",0.033172573,"low","forb","herb","temperate-nodry",NA,NA,NA,NA,"surface-surface",72,-0.206027237,0.055850328,"no","Fig4"
"Hutchinson_2000",25,7,"US",38.716667,-82.516667,"surface","frequency","prescribed","forest-broadleaf","diversity","richness",12,NA,0.003836862,"low",0.033172573,"low",NA,NA,"temperate-nodry","scale","quadrat",NA,NA,"surface-surface",72,0.042637208,0.05556818,"no","Fig6"
"Hutchinson_2000",25,8,"US",38.716667,-82.516667,"surface","frequency","prescribed","forest-broadleaf","abundance","dens-freq",12,NA,0.003836862,"low",0.033172573,"low","forb","herb","temperate-nodry",NA,NA,NA,NA,"surface-surface",72,-0.308600798,0.056216906,"no","Fig4"
"Hutchinson_2000",25,9,"US",38.716667,-82.516667,"surface","frequency","prescribed","forest-broadleaf","abundance","dens-freq",12,NA,0.003836862,"low",0.033172573,"low","tree-reg","woody","temperate-nodry",NA,NA,NA,NA,"surface-surface",72,0.184271558,0.055791361,"no","Fig2"
"Lopez-Cruz_2022",26,1,"Mexico",16.25,-93.55,NA,"severity",NA,"forest-mixed","diversity","sha-sim",60,"long",0.092640434,"high",0.056518928,"low","tree","woody","tropical",NA,NA,NA,NA,"surface-crown",14,-1.029422428,0.323561091,"no","Tab1"
"Lopez-Cruz_2022",26,2,"Mexico",16.25,-93.55,NA,"severity",NA,"forest-mixed","abundance","size-biom",60,"long",0.092640434,"high",0.056518928,"low","tree","woody","tropical",NA,NA,NA,NA,"surface-crown",14,-0.949130317,0.317887441,"no","Tab1"
"Lopez-Cruz_2022",26,3,"Mexico",16.25,-93.55,NA,"severity",NA,"forest-mixed","diversity","sha-sim",60,"long",0.092640434,"high",0.056518928,"low","tree","woody","tropical",NA,NA,NA,NA,"surface-crown",14,-2.798535744,0.565421511,"no","Tab1"
"Pereira_2016",27,1,"Latvia",54.7,25.133333,"surface","severity","wildfire","grassland","abundance","size-biom",0.333333333,"short",0.00103204,"low",0.023625989,"low",NA,"herb","cold","site","A",NA,NA,"surface-surface",37.7142857142857,-1.433189144,0.12440017,"no","Tab3"
"Pereira_2016",27,2,"Latvia",54.7,25.133333,"surface","severity","wildfire","grassland","abundance","size-biom",0.566666667,"short",0.00103204,"low",0.023625989,"low",NA,"herb","cold","site","A",NA,NA,"surface-surface",37.7142857142857,-2.138531332,0.146893787,"no","Tab3"
"Pereira_2016",27,3,"Latvia",54.7,25.133333,"surface","severity","wildfire","grassland","abundance","size-biom",1.033333333,"short",0.00103204,"low",0.023625989,"low",NA,"herb","cold","site","A",NA,NA,"surface-surface",37.7142857142857,-2.244313725,0.151033321,"no","Tab3"
"Pereira_2016",27,4,"Latvia",54.7,25.133333,"surface","severity","wildfire","grassland","abundance","cover",1.533333333,"short",0.00103204,"low",0.023625989,"low",NA,NA,"cold","site","B",NA,NA,"surface-surface",27.4285714285714,-7.150914153,1.05896857,"no","Tab2"
"Pereira_2016",27,5,"Latvia",54.7,25.133333,"surface","severity","wildfire","grassland","abundance","cover",1.033333333,"short",0.00103204,"low",0.023625989,"low",NA,NA,"cold","site","A",NA,NA,"surface-surface",37.7142857142857,-3.339725919,0.205647831,"no","Tab1"
"Pereira_2016",27,6,"Latvia",54.7,25.133333,"surface","severity","wildfire","grassland","abundance","cover",0.333333333,"short",0.00103204,"low",0.023625989,"low",NA,NA,"cold","site","B",NA,NA,"surface-surface",27.4285714285714,-3.032777331,0.310078661,"no","Tab2"
"Pereira_2016",27,7,"Latvia",54.7,25.133333,"surface","severity","wildfire","grassland","abundance","cover",0.566666667,"short",0.00103204,"low",0.023625989,"low",NA,NA,"cold","site","B",NA,NA,"surface-surface",27.4285714285714,-6.1601916,0.823475486,"no","Tab2"
"Pereira_2016",27,8,"Latvia",54.7,25.133333,"surface","severity","wildfire","grassland","abundance","size-biom",1.533333333,"short",0.00103204,"low",0.023625989,"low",NA,"herb","cold","site","A",NA,NA,"surface-surface",37.7142857142857,-2.46027235,0.160104714,"no","Tab3"
