"parameter","rhat","ess_bulk","ess_tail"
"z_2[1,235]",1.00014048180588,32287.2562044818,11973.388980522
"z_2[1,236]",0.999915292038802,29058.1471237704,11971.6110828448
"z_2[1,237]",1.00001170683167,34554.9349792221,11393.1308762166
"z_2[1,238]",1.00004464136587,32545.0042672153,10986.7561363017
"z_2[1,239]",1.00010641269826,27987.535352579,11758.1971982688
"z_2[1,240]",1.00096442006745,34104.0616124303,11604.6605291363
"z_2[1,241]",1.00087653790348,30819.5389179759,12634.3696299763
"z_2[1,242]",0.999937498781642,31044.7194528943,12564.6569448716
"z_2[1,243]",1.0004973203939,33776.5719292591,10779.9046360455
"z_2[1,244]",1.00092106472208,32896.6378114058,12053.3073111878
"z_2[1,245]",1.00007443669921,28163.6204415043,11352.1130340461
"z_2[1,246]",1.0003966082348,30211.2339819504,11427.1298692505
"z_2[1,247]",1.00003235153392,32443.15415725,12584.2490517418
"z_2[1,248]",1.00049639873938,28113.1281270767,12339.0505140496
"z_2[1,249]",0.99998486932567,29902.3427994624,11600.1077388017
"z_2[1,250]",1.00031593940556,31034.2786396258,11699.6665698293
"z_2[1,251]",1.00001341085325,28716.7106770277,12282.3200471242
"z_2[1,252]",1.00010111899289,33680.3137903894,12408.275591315
"z_2[1,253]",1.00024514382231,25784.8117032267,11319.4447883797
"z_2[1,254]",1.00023743623848,30023.2745070677,11976.9484985394
"z_2[1,255]",1.00037814109145,26677.2920859499,11007.0073681924
"z_2[1,256]",1.00002093220125,37376.6964656021,13038.7469399784
"z_2[1,257]",0.999998559425888,27663.9948347836,11987.028522584
"z_2[1,258]",1.00021429698499,28953.5495160367,10750.949996693
"z_2[1,259]",1.0005789156767,36418.6060765431,11928.5111817751
"z_2[1,260]",1.00059856453264,32818.5993310469,11776.5201254444
"z_2[1,261]",1.00015982802768,40466.5694112459,11816.257778688
"z_2[1,262]",1.00091900986805,28477.8643345515,13121.0542197139
"z_2[1,263]",1.00038081104287,30500.63289493,12097.5528072078
"z_2[1,264]",1.00056476804571,28306.869736694,10651.7666452734
"z_2[1,265]",1.00002615969484,30414.6402073259,11319.9077248918
"z_2[1,266]",1.00019470871788,33218.3543818613,12715.7562142464
"z_2[1,267]",1.00033308164052,28990.6610356306,11563.6419443962
"z_2[1,268]",1.00005653737722,34348.2720962085,11540.6603289145
"z_2[1,269]",1.00020897087293,30999.444519639,12846.0634883455
"z_2[1,270]",1.00018365986612,21619.3197751799,11933.2213907111
"z_2[1,271]",0.999976101509431,29066.2308483664,12674.0578430745
"z_2[1,272]",1.0001184382466,26268.7745937257,12362.1597875168
"z_2[1,273]",1.00067940300708,25667.180221882,12719.9040327214
"z_2[1,274]",1.00013963777077,20488.8344924018,12136.641495112
"z_2[1,275]",1.0000553338451,32428.9767621893,12044.9830725334
"z_2[1,276]",1.0002366646982,32367.9987378187,10659.5852522814
"z_2[1,277]",1.00013099813952,25202.179446232,11996.5453751518
"z_2[1,278]",1.00083178362715,34102.3202624875,11885.7262410054
"z_2[1,279]",1.00036958209319,34315.1203185127,10129.6890863502
"z_2[1,280]",1.00008244820608,28821.4500764476,12341.6010527052
"z_2[1,281]",1.00041303940172,27931.7018114716,12066.599489206
"z_2[1,282]",1.00010597596598,29357.6879731064,11883.1208435246
"z_2[1,283]",0.999990393570322,37590.7966734067,12115.6186338017
"z_2[1,284]",0.99995024534537,27985.2907020164,11313.8923582599
"z_2[1,285]",1.00029794218052,29149.2862019288,12679.1782258805
"z_2[1,286]",1.00028012971277,30236.2390584543,12226.3932100512
"z_2[1,287]",1.00048007446726,29578.3117969322,11938.5766818053
"z_2[1,288]",1.00028005166836,30343.3917625915,12581.3858121732
"z_2[1,289]",0.999909377660563,32401.4655008915,10902.5268171809
"z_2[1,290]",1.00001369415356,30948.9028065028,11914.7685945794
"z_2[1,291]",1.00030412472641,27894.9737420466,12407.0985029462
"z_2[1,292]",1.00031797692091,31713.7405305114,11205.2698734782
"z_2[1,293]",1.000851486723,35634.5697188667,10968.0681347368
"z_2[1,294]",1.00024911008135,38807.6799540667,11960.010089108
"z_2[1,295]",1.00003382183536,38037.2358467314,10982.086036683
"z_2[1,296]",1.00086412713173,29203.613289409,11778.969089417
"z_2[1,297]",1.00040577377015,30473.0355549611,12278.0201663998
"z_2[1,298]",1.00093209468779,30100.0243781021,11786.8563522852
"z_2[1,299]",1.00076792846021,31628.4675349949,11044.545535587
"z_2[1,300]",1.00023889846436,26955.2491125117,12243.0978349343
"z_2[1,301]",1.00062237446868,24439.1502703366,12144.8807565178
"z_2[1,302]",1.00038245004368,34521.898261492,11162.1029166521
"z_2[1,303]",1.00051728956136,31374.0089110278,11411.4282393383
"z_2[1,304]",1.00028125479881,32773.3206902989,12390.0931702358
"z_2[1,305]",1.00001132857445,22589.570322708,13262.6177664334
"z_2[1,306]",1.00024868003681,32778.2949440849,12822.7923713299
"z_2[1,307]",1.00035236130221,23851.4438965869,11620.109948513
"z_2[1,308]",1.00016405856201,28834.9227068197,11143.0635692244
"z_2[1,309]",1.00047381742292,29785.8304974045,11012.4862477305
"z_2[1,310]",1.00009882620169,28184.5466777877,12018.7459654951
"z_2[1,311]",1.00011679721733,28859.5357275032,12562.4802819346
"z_2[1,312]",1.000225846464,31052.9460644027,12587.5145894866
"z_2[1,313]",1.00063014608319,29846.6424203986,11692.1914012693
"z_2[1,314]",1.00007162443234,35364.7717123442,11524.2680061223
"z_2[1,315]",1.00025327190231,31536.260553045,11668.0076739235
"z_2[1,316]",0.999981454661499,31566.7507411529,11590.2399043472
"z_2[1,317]",1.00039999107917,32173.1982273509,11978.1470643117
"z_2[1,318]",1.00029520725083,27042.9054206083,12279.3153194676
"z_2[1,319]",0.99993754205584,32979.4969113338,11890.3600475256
"z_2[1,320]",1.00001712929458,31029.0192295504,11926.2133442025
"z_2[1,321]",1.00003919495194,33959.1778288534,12264.9366993517
"z_2[1,322]",1.00039505312385,31916.085863911,11619.1520115474
"z_2[1,323]",1.00015557060356,32348.2786310397,11919.1173957608
"z_2[1,324]",1.00011076847985,28582.2409454005,11329.1095358386
"z_2[1,325]",1.00060284543703,32476.5511866172,11979.1577149623
"z_2[1,326]",1.00005573776787,31597.2438962305,10771.2286854513
"z_2[1,327]",1.00013655175271,32460.285847449,11389.2928241188
"z_2[1,328]",1.00013394958706,25638.0910809011,12209.351704804
"z_2[1,329]",1.00052560673535,33115.2109169005,11148.2172064908
"z_2[1,330]",0.999956262930395,35845.9132902379,11629.5082556116
"z_2[1,331]",1.00035353273003,36777.0425115939,11877.9005175739
"z_2[1,332]",1.00018458538912,26509.0391063928,12094.3887352036
"z_2[1,333]",1.00015107846113,21709.8265604775,10828.7201637424
"z_2[1,334]",1.00012678828801,8408.24564992222,9094.26356445715
"z_2[1,335]",1.00072001279393,31587.2279179228,12300.3941318956
"z_2[1,336]",1.00070200596452,36357.3382055363,12493.0521555532
"z_2[1,337]",1.00021137838635,7758.29888943277,8708.99456467318
"z_2[1,338]",1.00012706833909,35888.7245962592,12552.3994169881
"z_2[1,339]",1.00027381284898,29848.4519803274,11052.7030082381
"z_2[1,340]",1.00033590549452,32284.3794514304,12579.9113646256
"z_2[1,341]",1.00037771379079,29273.1330784668,12817.762855095
"z_3[1,1]",1.0000783600218,15748.3302577124,12389.8356588834
"z_3[1,2]",1.00104778754318,43878.3818242706,10547.9005575403
"z_3[1,3]",1.00046769043798,40451.4175561678,10171.2754655159
"z_3[1,4]",1.00049793433518,42721.2344993331,10456.5450587556
"z_3[1,5]",1.00012552097459,39951.3290740145,10511.5585616743
"z_3[1,6]",1.00004656774726,18389.0829627002,12969.8741062019
"z_3[1,7]",1.00005886161686,39180.2217833849,10114.2166243034
"z_3[1,8]",1.00048137355395,41061.94708945,11018.2016031326
"z_3[1,9]",1.00031888846252,46994.276816494,11474.4544197046
"z_3[1,10]",1.00072248676249,40032.344825427,11378.4997647788
"z_3[1,11]",1.00022843189876,42820.3648577018,10425.9005978841
"z_3[1,12]",1.00058048210108,40549.129632851,10259.1735341893
"z_3[1,13]",1.00044590568547,38322.0972279016,11626.830244787
"z_3[1,14]",1.00054605900909,38958.7416059965,11598.6189030103
"z_3[1,15]",1.00079311489698,43199.8679426385,10455.1880024067
"z_3[1,16]",1.00041656928418,42198.829733164,9791.2131189313
"z_3[1,17]",1.00018095644033,42387.8001208105,10912.8932384082
"z_3[1,18]",1.00166214968609,42265.1517652664,10237.7214659737
"z_3[1,19]",1.00022630648428,39717.1671989787,10636.1585618203
"z_3[1,20]",1.00000712822999,32877.0426985038,11984.0255499186
"z_3[1,21]",1.0007881243397,44997.783381348,10128.6047347442
"z_3[1,22]",1.00019465908244,43214.5152960404,10887.8835978986
"z_3[1,23]",1.00030839368685,41389.760623217,10339.8515729319
"z_3[1,24]",1.00096260160352,38336.5570665762,10762.5770968597
"z_3[1,25]",1.00065563164192,39158.3119386354,10876.318469357
"z_3[1,26]",1.00055516953031,44581.7837888761,11619.3799336134
"z_3[1,27]",1.0003243247856,42563.0585961863,11206.9531231032
"z_3[1,28]",1.00114191021319,38146.6764459447,11854.3421719801
"z_3[1,29]",1.00008600693645,41890.9601656036,10828.2417338609
"z_3[1,30]",1.00017628212423,37840.0865610259,10613.9790010037
"z_3[1,31]",1.00007774516414,41606.614267967,10407.7600197038
"z_3[1,32]",1.00021666922317,39021.6654952341,11227.8409979345
"z_3[1,33]",1.0008059373364,42172.9226158587,12104.6670111396
"z_3[1,34]",1.00027013704428,40851.405241962,10486.9976225625
"z_3[1,35]",1.00019202236505,35721.9229752944,10857.132382062
"z_3[1,36]",1.00021343803483,41759.88084854,10071.8827923586
"z_3[1,37]",1.00020041145684,39177.613052433,10891.2189470667
"z_3[1,38]",1.00034149759349,43091.1944479704,11593.4688961553
"z_3[1,39]",1.00033249052166,44097.8275943529,10252.9239294573
"z_3[1,40]",1.00051246981295,35459.5122433853,12222.3084186191
"z_3[1,41]",1.00004024689295,40065.6799467554,11007.0721255263
"z_3[1,42]",1.00036531859699,35751.7516984214,11543.636357743
"z_3[1,43]",1.00070493610047,41048.4389949956,10448.6306217421
"z_3[1,44]",1.00061953714776,41350.5087485446,10730.0341365869
"z_3[1,45]",1.00037948316359,28547.7753756697,12382.3470292776
"z_3[1,46]",1.00009230964528,41114.2012301786,11354.8341017272
"z_3[1,47]",1.00029296566414,41043.370223426,10251.1938088658
"z_3[1,48]",1.00034618013828,38385.7743105821,11749.8068479006
"z_3[1,49]",1.00027979951462,39612.4827746229,10594.7771573532
"z_3[1,50]",1.00068760672063,39678.0323422883,10863.061409262
"z_3[1,51]",1.00023488302516,41318.3473295505,11301.3416982278
"z_3[1,52]",1.00000433605634,36593.0349999545,10498.5740329264
"z_3[1,53]",1.00046308083549,43787.9507621727,11098.4432158409
"z_3[1,54]",1.00051749527489,36164.5806178473,10661.1133236679
"z_3[1,55]",1.0001938744889,42351.6201476777,11111.6461447224
"z_3[1,56]",1.00000563856773,40587.092565684,11100.2783271219
"z_3[1,57]",1.00011252937084,38267.8680124298,11050.4614516103
"z_3[1,58]",1.00073798712841,44340.1349160993,10337.7659394401
"z_3[1,59]",1.00020697178577,40971.4932057083,10619.6591467813
"z_3[1,60]",0.99995768830872,40937.6791133564,11478.0041775354
"z_3[1,61]",1.00052625718645,38854.389711669,11178.7477739165
"z_3[1,62]",1.00020881949529,40217.657684192,11581.2618117003
"z_3[1,63]",0.999961265286892,28310.5848955535,11200.4565477044
"z_3[1,64]",1.00054611685228,40366.3170882533,11600.5339961977
"z_3[1,65]",1.00008424550088,40341.8481977734,11021.8147535571
"z_3[1,66]",1.0011166801055,44557.3242293889,11314.9668422518
"z_3[1,67]",0.99998875565875,41110.498257332,11486.8491974844
"z_3[1,68]",1.00008075177795,38736.8301131106,10184.4092125894
"z_3[1,69]",0.999890110573568,39267.3320165273,11846.165842323
"z_3[1,70]",1.00037030855259,38491.4971865036,10962.6017955739
"z_3[1,71]",1.00021777262044,41520.7213747082,10391.1586302687
"z_3[1,72]",1.00016218944178,36533.1488538915,11882.4278672837
"z_3[1,73]",1.00079592846363,45044.3244035937,11116.5194635966
"z_3[1,74]",0.999861567265333,41914.9343143201,10878.0088231019
"z_3[1,75]",0.999986914461515,34879.5786421711,12521.9535443898
"z_3[1,76]",1.00014390697882,40030.1249291324,11157.4916440595
"z_3[1,77]",1.00072238846252,41702.4975453304,10616.2937518796
"z_3[1,78]",1.000191349018,31047.2268452216,11764.6327547844
"z_3[1,79]",1.00064913386519,44071.1600453989,11277.786355339
"z_3[1,80]",1.00038396235528,40091.7533289715,11351.0191107142
"z_3[1,81]",1.00049378319231,41015.5029145039,11486.3016388627
"z_3[1,82]",1.00009119617867,41781.7282435287,11500.9607975772
"z_3[1,83]",0.999978345370256,38923.2338928778,10532.8276385273
"z_3[1,84]",1.00007328782421,17578.7998017506,12115.6691897683
"z_3[1,85]",1.00031174646638,41470.583315206,10129.9824520699
"z_3[1,86]",1.00092972531723,39614.6881653072,10349.1947006668
"z_3[1,87]",1.00000246140551,39480.0826852774,10679.9527193485
"z_3[1,88]",0.999838830997688,37699.0455870079,11118.6858338504
"z_3[1,89]",1.00061561670487,41220.2457951782,10746.048431768
"z_3[1,90]",1.00041985276656,36271.0943577443,10719.1338508281
"z_3[1,91]",1.00030291383388,42606.5080250701,11883.8113529708
"z_3[1,92]",1.00025134500623,28838.269255794,12119.4955069563
"z_3[1,93]",1.00060922477157,43415.5000830051,10655.6117613678
"z_3[1,94]",1.00039767828982,39640.1515541342,11449.793139585
"z_3[1,95]",1.00031486039444,43732.8934738773,9934.80730371505
"z_3[1,96]",1.00008794769284,40248.0988030776,10809.653846454
"z_3[1,97]",1.00104782781433,41737.2638960817,10965.0201656696
"z_3[1,98]",0.999998802739593,39256.0565604184,10831.2173926691
"z_3[1,99]",1.00037356565124,38652.1105134132,11258.6858742687
"z_3[1,100]",1.00019191962308,41010.4599906099,10533.4363957544
"z_3[1,101]",0.999947723109512,36080.0044485983,10344.2070763952
"z_3[1,102]",1.00002632758532,40537.0614480073,10382.3733473973
"z_3[1,103]",1.00033796884584,38765.7270222182,11721.53621962
"z_3[1,104]",1.00008646253858,39640.6982099751,11398.4258779426
"z_3[1,105]",1.00016761164534,41865.9469753275,11153.4511855206
"z_3[1,106]",1.00026326783799,42889.7005282096,10550.8308773374
"z_3[1,107]",0.999914850571217,30901.2743438441,12729.7050634523
"z_3[1,108]",1.00010591634997,45339.472056139,11140.2271191172
"z_3[1,109]",1.00014891830249,41959.1202463616,10251.9506820129
"z_3[1,110]",1.00049417800635,39039.9428562538,11669.8928449773
"z_3[1,111]",1.00038717352401,42180.776811483,12111.3713803753
"z_3[1,112]",1.00009333852438,47717.7281539274,10564.5235149399
"z_3[1,113]",1.00037734461408,40198.5232004189,10708.5597441385
"z_3[1,114]",1.00062156498853,41900.8136518246,10768.2120256621
"z_3[1,115]",1.00013693574137,40334.2016097159,10709.2125930615
"z_3[1,116]",1.00017884509126,40390.3989368317,11608.2910993614
"z_3[1,117]",0.99996788706721,39418.5715661568,10438.2015094817
"z_3[1,118]",1.00003498861247,41477.4938452695,11272.3057712656
"z_3[1,119]",1.00020338851445,40135.5808995233,10858.1215615125
"z_3[1,120]",1.0009753414611,40847.5864318685,11320.4688128958
"z_3[1,121]",0.999932740193277,41415.7626981815,11102.5595417287
"z_3[1,122]",1.00015465411876,22092.9706742027,11902.6948172362
"z_3[1,123]",1.00029903833941,26263.1923147928,13021.3923112104
"z_3[1,124]",0.999994855009738,44306.5992430124,10949.8347186422
"z_3[1,125]",0.999998973380657,38166.6448246325,11691.2609011272
"z_3[1,126]",1.00043890601012,44318.6100259414,10473.7233881635
"z_3[1,127]",1.00045519509901,41300.5862701818,11421.656364419
"z_3[1,128]",1.00014127991729,40981.1503880545,10454.5358775019
"z_3[1,129]",1.00010251449179,40070.7376618875,10867.5435700823
"z_3[1,130]",1.00055128572063,43531.2020699534,10929.5315448423
"z_3[1,131]",1.00006900543715,38556.3231633786,12080.0641047344
"z_3[1,132]",1.00043602961559,43345.9054547786,10543.7191888183
"z_3[1,133]",1.00007996999999,40640.6577048995,10708.0232547958
"z_3[1,134]",1.00032820337953,43938.5737860886,11604.1007789662
"z_3[1,135]",1.00117437486058,42828.6021960397,11748.5129073486
"z_3[1,136]",1.00040203117871,39201.4495831341,11094.2488305268
"z_3[1,137]",0.999968772205052,35783.9765141907,10849.3652923244
"z_3[1,138]",1.0003486282602,35133.8234925621,11320.5364376296
"z_3[1,139]",1.00012491896048,7307.37777497095,9524.99926135099
"z_3[1,140]",1.00016827416639,39079.3138503778,11042.633664758
"z_3[1,141]",0.999921691993341,37291.5322443875,10145.592836413
"z_3[1,142]",1.00031355005369,44932.3489455611,11692.2558488153
"z_3[1,143]",1.00006936089308,37865.9197202704,11175.9642711148
"z_3[1,144]",1.00100992876342,42227.6030924294,11195.3031691303
"z_3[1,145]",1.0000190211482,46382.3393628546,9803.55459272597
"z_3[1,146]",1.00045783146365,35524.0119755958,10974.583156201
"z_3[1,147]",1.00023716738004,40511.1940748613,10796.3986065556
"z_3[1,148]",1.00043184349115,44298.5107457985,11591.0152881668
"z_3[1,149]",1.00005569127708,38240.1572080653,11542.5953019526
"z_3[1,150]",0.999970759822798,36670.2759253744,11652.0594768031
"z_3[1,151]",1.0006405741893,40669.8573790947,10824.0193815149
"z_3[1,152]",1.00059245882208,39089.2346703727,10189.6463168751
"z_3[1,153]",0.999966223094692,37792.0859881343,10993.1996397318
"z_3[1,154]",1.00049328933907,36087.1173125689,11334.0874631473
"z_3[1,155]",1.0003388502074,40770.4438677447,11433.9587745017
"z_3[1,156]",1.00020554900133,37387.3839675451,11156.6781041774
"z_3[1,157]",1.00034641697291,41228.6560874565,10719.8119553826
"z_3[1,158]",1.00040236548361,43802.005548312,10031.2070143642
"z_3[1,159]",1.00021880898078,30154.6826509834,11947.3765426401
"z_3[1,160]",1.00034217458019,37544.227586302,10528.6098820795
"z_3[1,161]",1.00070340221215,42252.4287515497,10506.6341832074
"z_3[1,162]",0.999978225484498,44161.2893317918,10614.0486026692
"z_3[1,163]",1.00034252170378,39531.1039512129,10784.2286001298
"z_3[1,164]",1.00031867626215,40202.465220507,11593.4009976767
"z_3[1,165]",1.00112569406372,41308.7365807576,11328.7496174978
"z_3[1,166]",1.00062924134189,40421.1518309162,11374.7324002752
"z_3[1,167]",1.00057315555733,43425.533483304,10724.4135032282
"z_3[1,168]",1.00031471624555,42772.5520634002,11834.9000562561
"z_3[1,169]",1.00077180577487,43770.0382284336,11241.5969393816
"z_3[1,170]",1.00059854741295,24049.7053683018,12188.1634153339
"z_3[1,171]",1.00110793263138,43131.4794417691,11168.0320993644
"z_3[1,172]",1.0010016257666,43988.1765019383,10735.383728679
"z_3[1,173]",1.00060031307909,42621.2953231091,10829.5962707175
"z_3[1,174]",1.00048072298512,43673.8506243853,11418.7608746794
"z_3[1,175]",1.0002110506605,37768.0259887681,11076.2202501615
"z_3[1,176]",0.999943038616272,40411.1254337368,11483.3202527547
"z_3[1,177]",1.00044624482074,42288.8839594659,11488.3993716121
"z_3[1,178]",1.00051546166837,17623.0364877505,12089.7883249045
"z_3[1,179]",1.00046306345596,38167.7107461422,11235.7251165289
"z_3[1,180]",1.00012389124084,38624.2622114262,11271.0966520713
"z_3[1,181]",1.00064452331689,38115.4268109764,11290.8663432297
"z_3[1,182]",1.00036636911682,41735.6007938243,11403.8039721555
"z_3[1,183]",1.00011752664688,43405.449951418,10640.6543280929
"z_3[1,184]",1.00050249276708,39474.2398298248,10952.457394129
"z_3[1,185]",0.999959365282993,41153.0929480779,11330.1201549681
"z_3[1,186]",1.0011791538647,43921.7670389966,10793.2020692678
"z_3[1,187]",0.999971935120294,41036.0327145441,11254.1810555128
"z_3[1,188]",1.00039206784012,42859.392029328,11138.8734519628
"z_3[1,189]",1.00086150145628,44121.8152323406,10786.2551353096
"z_3[1,190]",0.999965925595591,47238.8147836726,10972.8944746159
"z_3[1,191]",1.00033505987252,38318.9581953549,10843.6296462577
"z_3[1,192]",0.999975530954072,36954.4661474899,11632.4917655714
