authors,year,species,effect_id,study_id,experiment_id,measure_id,species_id,f_trait,physical_contact,f_available,f_quality_status,m_trait,m_trait_table1,m_quality_status,m_description,m_quality_cat,m_trait_cat,measure,equation_type,dependency,x1,x2,sd1,sd2,n1,n2
reid_baruch,2010,dendroctonus_ponderosae,200,38,38_1,38_pairing_occurrence,12,body_mass,allowed,no_choice,verified,body_condition,column1,assumed,low_body_condition,NA,low,copula,binary,no,0.444444444,0.833333333,NA,NA,9,6
reid_baruch,2010,dendroctonus_ponderosae,201,38,38_1,38_pairing_occurrence,12,body_mass,allowed,no_choice,verified,body_condition,column1,assumed,great_body_condition,NA,high,copula,binary,no,0.333333333,0,NA,NA,6,3
reid_baruch,2010,dendroctonus_ponderosae,202,38,38_1,38_pairing_occurrence,12,body_mass,allowed,no_choice,verified,body_condition,column1,assumed,medium_body_condition,NA,medium,copula,binary,no,0.684210526,0.540540541,NA,NA,19,37
reid_baruch,2010,dendroctonus_ponderosae,205,38,38_1,38_pairing_occurrence,12,body_length,allowed,no_choice,verified,body_mass,column1,assumed,light,NA,low,copula,binary,no,0.52173913,0.588235294,NA,NA,23,17
reid_baruch,2010,dendroctonus_ponderosae,206,38,38_1,38_pairing_occurrence,12,body_length,allowed,no_choice,verified,body_mass,column1,assumed,heavy,NA,high,copula,binary,no,0.333333333,0.2,NA,NA,6,5
reid_baruch,2010,dendroctonus_ponderosae,207,38,38_1,38_pairing_occurrence,12,body_length,allowed,no_choice,verified,body_mass,column1,assumed,medium_mass,NA,medium,copula,binary,no,0.7,0.631578947,NA,NA,10,19
reid_baruch,2010,dendroctonus_ponderosae,210,38,38_1,38_pairing_occurrence,12,body_length,allowed,no_choice,verified,body_length,column1,assumed,small,NA,low,copula,binary,no,0.529411765,0.7,NA,NA,17,10
reid_baruch,2010,dendroctonus_ponderosae,211,38,38_1,38_pairing_occurrence,12,body_length,allowed,no_choice,verified,body_length,column1,assumed,large,NA,high,copula,binary,no,0.428571429,0.555555556,NA,NA,7,18
reid_baruch,2010,dendroctonus_ponderosae,212,38,38_1,38_pairing_occurrence,12,body_length,allowed,no_choice,verified,body_length,column1,assumed,medium_length,NA,medium,copula,binary,no,0.6,0.461538462,NA,NA,15,13
reid_baruch,2010,dendroctonus_ponderosae,215,38,38_1,38_pairing_occurrence,12,body_length,allowed,no_choice,verified,body_condition,column1,assumed,low_body_condition,NA,low,copula,binary,no,0.444444444,0.833333333,NA,NA,9,6
reid_baruch,2010,dendroctonus_ponderosae,216,38,38_1,38_pairing_occurrence,12,body_length,allowed,no_choice,verified,body_condition,column1,assumed,great_body_condition,NA,high,copula,binary,no,0.166666667,0.333333333,NA,NA,6,3
reid_baruch,2010,dendroctonus_ponderosae,217,38,38_1,38_pairing_occurrence,12,body_length,allowed,no_choice,verified,body_condition,column1,assumed,medium_body_condition,NA,medium,copula,binary,no,0.666666667,0.53125,NA,NA,24,32
reid_baruch,2010,dendroctonus_ponderosae,220,38,38_1,38_pairing_occurrence,12,body_condition,allowed,no_choice,verified,body_mass,column1,assumed,light,NA,low,copula,binary,no,0.5,0.590909091,NA,NA,18,22
reid_baruch,2010,dendroctonus_ponderosae,221,38,38_1,38_pairing_occurrence,12,body_condition,allowed,no_choice,verified,body_mass,column1,assumed,heavy,NA,high,copula,binary,no,0.333333333,0.2,NA,NA,6,5
reid_baruch,2010,dendroctonus_ponderosae,222,38,38_1,38_pairing_occurrence,12,body_condition,allowed,no_choice,verified,body_mass,column1,assumed,medium_mass,NA,medium,copula,binary,no,0.692307692,0.625,NA,NA,13,16
reid_baruch,2010,dendroctonus_ponderosae,225,38,38_1,38_pairing_occurrence,12,body_condition,allowed,no_choice,verified,body_length,column1,assumed,small,NA,low,copula,binary,no,0.571428571,0.615384615,NA,NA,14,13
reid_baruch,2010,dendroctonus_ponderosae,226,38,38_1,38_pairing_occurrence,12,body_condition,allowed,no_choice,verified,body_length,column1,assumed,large,NA,high,copula,binary,no,0.454545455,0.571428571,NA,NA,11,14
reid_baruch,2010,dendroctonus_ponderosae,227,38,38_1,38_pairing_occurrence,12,body_condition,allowed,no_choice,verified,body_length,column1,assumed,medium_length,NA,medium,copula,binary,no,0.583333333,0.5,NA,NA,12,16
reid_baruch,2010,dendroctonus_ponderosae,230,38,38_1,38_pairing_occurrence,12,body_condition,allowed,no_choice,verified,body_condition,column1,assumed,low_body_condition,NA,low,copula,binary,no,0.2,0.8,NA,NA,5,10
reid_baruch,2010,dendroctonus_ponderosae,231,38,38_1,38_pairing_occurrence,12,body_condition,allowed,no_choice,verified,body_condition,column1,assumed,great_body_condition,NA,high,copula,binary,no,0.166666667,0.333333333,NA,NA,6,3
reid_baruch,2010,dendroctonus_ponderosae,232,38,38_1,38_pairing_occurrence,12,body_condition,allowed,no_choice,verified,body_condition,column1,assumed,medium_body_condition,NA,medium,copula,binary,no,0.692307692,0.5,NA,NA,26,30
magallon-gayon_et_al,2011,panulirus_guttatus,235,40,40_1,40_spermatophore_area,36,body_length,allowed,no_choice,assumed,body_length,column1,assumed,small,low,low,post_copula,investment,no,69.2225,56.52,17.07538653,4.531673716,4,4
magallon-gayon_et_al,2011,panulirus_guttatus,236,40,40_1,40_spermatophore_area,36,body_length,allowed,no_choice,assumed,body_length,column1,assumed,medium_length,medium,medium,post_copula,investment,no,71.48333333,72.58666667,0.829477747,12.46441869,3,3
wada_et_al,2011,pagurus_middendorffii,237,41,41_1,41_pairing_choice,35,body_length,allowed,multiple_choice,verified,body_length,column1,verified,large,high,high,copula,binary,yes,0.765,NA,NA,NA,34,34
wada_et_al,2011,pagurus_middendorffii,238,41,41_1,41_pairing_choice,35,body_length,allowed,multiple_choice,verified,body_length,column1,verified,small,low,low,copula,binary,yes,0.567,NA,NA,NA,37,37
thunken_et_al,2011,pelvicachromis_taeniatus,241,42,42_1,42_association_time,39,relatedness,precluded,multiple_choice,verified,body_length,column1,verified,small,low,low,copula,investment,yes,34,64.52941176,43.13641153,51.67581355,17,17
thunken_et_al,2011,pelvicachromis_taeniatus,242,42,42_1,42_association_time,39,relatedness,precluded,multiple_choice,verified,body_length,column1,verified,large,high,high,copula,investment,yes,85.25,15.5,57.53477209,25.35744467,4,4
thunken_et_al,2011,pelvicachromis_taeniatus,243,42,42_1,42_association_time,39,relatedness,precluded,multiple_choice,verified,body_length,column1,verified,medium_length,medium,medium,copula,investment,yes,68.55555556,28.33333333,42.67057274,31.83944095,9,9
mautz_jennions,2011,gambusia_holbrooki,246,43,43_1,43_association_time,20,body_length,precluded,multiple_choice,verified,body_length,column1,verified,small,low,low,copula,binary,yes,0.553158468,NA,NA,NA,22,22
mautz_jennions,2011,gambusia_holbrooki,247,43,43_1,43_association_time,20,body_length,precluded,multiple_choice,verified,body_length,column1,verified,large,high,high,copula,binary,yes,0.711745675,NA,NA,NA,25,25
callander_et_al,2011,gambusia_holbrooki,248,44,44_1,44_association_time,20,body_length,precluded,multiple_choice,verified,body_length,column1,verified,large,high,high,copula,binary,yes,0.730688935,NA,0.252463898,NA,20,20
callander_et_al,2011,gambusia_holbrooki,249,44,44_1,44_association_time,20,body_length,precluded,multiple_choice,verified,body_length,column1,verified,small,low,low,copula,binary,yes,0.676409186,NA,0.19530226,NA,20,20
lemaitre_et_al,2012,myodes_glareolus,250,45,45_1,45_association_time,32,relatedness,allowed,multiple_choice,verified,social_rank,column2,verified,dominant,high,NA,copula,investment,yes,857.5,509.6,318,329.3,14,14
lemaitre_et_al,2012,myodes_glareolus,251,45,45_1,45_association_time,32,relatedness,allowed,multiple_choice,verified,social_rank,column2,verified,subordinate,low,NA,copula,investment,yes,787.5,542.2,436.3,340.1,14,14
lemaitre_et_al,2012,myodes_glareolus,252,45,45_1,45_visits,32,relatedness,allowed,multiple_choice,verified,social_rank,column2,verified,dominant,high,NA,copula,investment,yes,10.6,10.6,7.483,4.864,14,14
lemaitre_et_al,2012,myodes_glareolus,253,45,45_1,45_visits,32,relatedness,allowed,multiple_choice,verified,social_rank,column2,verified,subordinate,low,NA,copula,investment,yes,9.5,10.5,6.361,5.612,14,14
harley_et_al,2013,diasemopsis_meigenii,260,47,47_1,47_copula_duration,14,morph,allowed,no_choice,assumed,morph,column2,verified,large_eyespan,high,NA,post_copula,investment,no,271.5412844,246.043956,61.58924918,55.00462851,218,91
harley_et_al,2013,diasemopsis_meigenii,262,47,47_1,47_copula_duration,14,morph,allowed,no_choice,assumed,body_length,column1,assumed,large,high,high,post_copula,investment,no,270.3875598,249.5802469,59.99357368,55.92424881,209,81
harley_et_al,2013,diasemopsis_meigenii,263,47,47_1,47_copula_duration,14,morph,allowed,no_choice,assumed,body_length,column1,assumed,medium_length,medium,medium,post_copula,investment,no,286.2745098,225.9090909,67.9620099,45.65184453,102,11
harley_et_al,2013,diasemopsis_meigenii,266,47,47_1,47_copula_duration,14,body_length,allowed,no_choice,verified,morph,column2,verified,small_eyespan,low,NA,post_copula,investment,no,313.9047619,311.6666667,51.11741852,67.64515257,21,6
harley_et_al,2013,diasemopsis_meigenii,267,47,47_1,47_copula_duration,14,body_length,allowed,no_choice,verified,morph,column2,verified,large_eyespan,high,NA,post_copula,investment,no,270.8509615,249.990099,60.82700502,58.45468246,208,101
harley_et_al,2013,diasemopsis_meigenii,268,47,47_1,47_copula_duration,14,body_length,allowed,no_choice,verified,morph,column2,verified,medium_eyespan,medium,NA,post_copula,investment,no,282.2816901,288,68.15846727,48.44713614,71,17
harley_et_al,2013,diasemopsis_meigenii,271,47,47_1,47_copula_duration,14,body_length,allowed,no_choice,verified,body_length,column1,assumed,small,low,low,post_copula,investment,no,309,330.25,46.80411307,55.82935309,17,4
harley_et_al,2013,diasemopsis_meigenii,272,47,47_1,47_copula_duration,14,body_length,allowed,no_choice,verified,body_length,column1,assumed,large,high,high,post_copula,investment,no,269.25,254.8297872,58.85875096,60.04973535,196,94
harley_et_al,2013,diasemopsis_meigenii,273,47,47_1,47_copula_duration,14,body_length,allowed,no_choice,verified,body_length,column1,assumed,medium_length,medium,medium,post_copula,investment,no,286.7241379,259.2307692,71.02041791,54.63281629,87,26
harley_et_al,2013,diasemopsis_meigenii,275,47,47_1,47_latency_copula,14,morph,allowed,no_choice,assumed,morph,column2,verified,large_eyespan,high,NA,latency,investment,no,336.3119266,495.0989011,304.5165753,370.5522022,218,91
harley_et_al,2013,diasemopsis_meigenii,277,47,47_1,47_latency_copula,14,morph,allowed,no_choice,assumed,body_length,column1,assumed,large,high,high,latency,investment,no,344.8660287,512.6666667,319.2517713,380.4519352,209,81
harley_et_al,2013,diasemopsis_meigenii,278,47,47_1,47_latency_copula,14,morph,allowed,no_choice,assumed,body_length,column1,assumed,medium_length,medium,medium,latency,investment,no,322,485.8181818,360.4641947,499.714282,102,11
harley_et_al,2013,diasemopsis_meigenii,281,47,47_1,47_latency_copula,14,body_length,allowed,no_choice,verified,morph,column2,verified,small_eyespan,low,NA,latency,investment,no,510.1428571,454.8333333,633.9813314,453.2780236,21,6
harley_et_al,2013,diasemopsis_meigenii,282,47,47_1,47_latency_copula,14,body_length,allowed,no_choice,verified,morph,column2,verified,large_eyespan,high,NA,latency,investment,no,347.1538462,457.049505,306.7869414,371.4221689,208,101
harley_et_al,2013,diasemopsis_meigenii,283,47,47_1,47_latency_copula,14,body_length,allowed,no_choice,verified,morph,column2,verified,medium_eyespan,medium,NA,latency,investment,no,317.6197183,379.7058824,296.3536192,512.9062737,71,17
harley_et_al,2013,diasemopsis_meigenii,286,47,47_1,47_latency_copula,14,body_length,allowed,no_choice,verified,body_length,column1,assumed,small,low,low,latency,investment,no,424.8235294,451.25,426.4856732,474.7029773,17,4
harley_et_al,2013,diasemopsis_meigenii,287,47,47_1,47_latency_copula,14,body_length,allowed,no_choice,verified,body_length,column1,assumed,large,high,high,latency,investment,no,350.25,478.2340426,310.8645739,395.3777675,196,94
harley_et_al,2013,diasemopsis_meigenii,288,47,47_1,47_latency_copula,14,body_length,allowed,no_choice,verified,body_length,column1,assumed,medium_length,medium,medium,latency,investment,no,340.2413793,330.2692308,380.1117328,371.9833929,87,26
harley_et_al,2013,diasemopsis_meigenii,290,47,47_1,47_spermatophore_area,14,morph,allowed,no_choice,assumed,morph,column2,verified,large_eyespan,high,NA,post_copula,investment,no,0.06081875,0.060938272,0.010957822,0.012428139,160,81
harley_et_al,2013,diasemopsis_meigenii,292,47,47_1,47_spermatophore_area,14,morph,allowed,no_choice,assumed,body_length,column1,assumed,large,high,high,post_copula,investment,no,0.060733766,0.059821918,0.011129095,0.012360716,154,73
harley_et_al,2013,diasemopsis_meigenii,293,47,47_1,47_spermatophore_area,14,morph,allowed,no_choice,assumed,body_length,column1,assumed,medium_length,medium,medium,post_copula,investment,no,0.059102941,0.071125,0.012568784,0.007881941,68,8
harley_et_al,2013,diasemopsis_meigenii,296,47,47_1,47_spermatophore_area,14,body_length,allowed,no_choice,verified,morph,column2,verified,small_eyespan,low,NA,post_copula,investment,no,0.0596875,0.0422,0.012531128,0.015927963,16,5
harley_et_al,2013,diasemopsis_meigenii,297,47,47_1,47_spermatophore_area,14,body_length,allowed,no_choice,verified,morph,column2,verified,large_eyespan,high,NA,post_copula,investment,no,0.061266234,0.060137931,0.011175394,0.011944808,154,87
harley_et_al,2013,diasemopsis_meigenii,298,47,47_1,47_spermatophore_area,14,body_length,allowed,no_choice,verified,morph,column2,verified,medium_eyespan,medium,NA,post_copula,investment,no,0.059244444,0.058076923,0.011981341,0.014857442,45,13
harley_et_al,2013,diasemopsis_meigenii,301,47,47_1,47_spermatophore_area,14,body_length,allowed,no_choice,verified,body_length,column1,assumed,small,low,low,post_copula,investment,no,0.056857143,0.05,0.014533024,0.013,14,3
harley_et_al,2013,diasemopsis_meigenii,302,47,47_1,47_spermatophore_area,14,body_length,allowed,no_choice,verified,body_length,column1,assumed,large,high,high,post_copula,investment,no,0.061110345,0.059256098,0.011381099,0.011737679,145,82
harley_et_al,2013,diasemopsis_meigenii,303,47,47_1,47_spermatophore_area,14,body_length,allowed,no_choice,verified,body_length,column1,assumed,medium_length,medium,medium,post_copula,investment,no,0.060696429,0.05945,0.010712643,0.017349276,56,20
su_et_al,2013,harmonia_axyridis,304,48,48_1,48_copula_duration,26,morph,allowed,no_choice,assumed,morph,column2,verified,succinic,high,NA,post_copula,investment,no,124.0740741,103.7037037,37.26779962,22.77476644,20,20
su_et_al,2013,harmonia_axyridis,305,48,48_1,48_copula_duration,26,morph,allowed,no_choice,assumed,morph,column2,verified,melanic,low,NA,post_copula,investment,no,117.5925926,55.09259259,35.19736631,16.5634665,20,20
su_et_al,2013,harmonia_axyridis,306,48,48_1,48_guarding_duration,26,morph,allowed,no_choice,assumed,morph,column2,verified,succinic,high,NA,post_copula,investment,no,3.527272727,4.036363636,1.626231256,1.626231256,20,20
su_et_al,2013,harmonia_axyridis,307,48,48_1,48_guarding_duration,26,morph,allowed,no_choice,assumed,morph,column2,verified,melanic,low,NA,post_copula,investment,no,6,6.690909091,1.788854382,2.439346885,20,20
su_et_al,2013,harmonia_axyridis,308,48,48_1,48_latency_copula,26,morph,allowed,no_choice,assumed,morph,column2,verified,succinic,high,NA,latency,investment,no,52.01342282,54.36241611,9.004300581,13.50645087,20,20
su_et_al,2013,harmonia_axyridis,309,48,48_1,48_latency_copula,26,morph,allowed,no_choice,assumed,morph,column2,verified,melanic,low,NA,latency,investment,no,70.46979866,67.11409396,12.00573411,9.004300581,20,20
su_et_al,2013,harmonia_axyridis,310,48,48_1,48_copula_behaviour_shaking_bouts,26,morph,allowed,no_choice,assumed,morph,column2,verified,succinic,high,NA,post_copula,investment,no,54.35897436,32.82051282,32.10764275,9.173612215,20,20
su_et_al,2013,harmonia_axyridis,311,48,48_1,48_copula_behaviour_shaking_bouts,26,morph,allowed,no_choice,assumed,morph,column2,verified,melanic,low,NA,post_copula,investment,no,60.51282051,22.05128205,13.76041832,4.586806108,20,20
bowcock_et_al,2013,rhinella_marina,314,49,49_1,49_pairing_occurrence,44,body_mass,allowed,no_choice,verified,body_mass,column1,verified,light,low,low,copula,binary,no,0.866666667,0.8,NA,NA,15,10
bowcock_et_al,2013,rhinella_marina,315,49,49_1,49_pairing_occurrence,44,body_mass,allowed,no_choice,verified,body_mass,column1,verified,medium_mass,medium,medium,copula,binary,no,0.909090909,0.692307692,NA,NA,11,13
bowcock_et_al,2013,rhinella_marina,316,49,49_1,49_pairing_occurrence,44,body_mass,allowed,no_choice,verified,body_mass,column1,verified,heavy,high,high,copula,binary,no,0.846153846,0.583333333,NA,NA,13,12
bowcock_et_al,2013,rhinella_marina,319,49,49_1,49_pairing_occurrence,44,body_mass,allowed,no_choice,verified,body_length,column1,verified,small,low,low,copula,binary,no,0.8,0.727272727,NA,NA,15,11
bowcock_et_al,2013,rhinella_marina,320,49,49_1,49_pairing_occurrence,44,body_mass,allowed,no_choice,verified,body_length,column1,verified,medium_length,medium,medium,copula,binary,no,1,0.789473684,NA,NA,15,19
bowcock_et_al,2013,rhinella_marina,322,49,49_1,49_pairing_occurrence,44,body_length,allowed,no_choice,verified,body_mass,column1,verified,light,low,low,copula,binary,no,0.904761905,0.625,NA,NA,21,16
bowcock_et_al,2013,rhinella_marina,323,49,49_1,49_pairing_occurrence,44,body_length,allowed,no_choice,verified,body_mass,column1,verified,medium_mass,medium,medium,copula,binary,no,0.8,0.772727273,NA,NA,15,22
bowcock_et_al,2013,rhinella_marina,326,49,49_1,49_pairing_occurrence,44,body_length,allowed,no_choice,verified,body_length,column1,verified,small,low,low,copula,binary,no,0.75,0.692307692,NA,NA,12,13
bowcock_et_al,2013,rhinella_marina,327,49,49_1,49_pairing_occurrence,44,body_length,allowed,no_choice,verified,body_length,column1,verified,medium_length,medium,medium,copula,binary,no,0.9,0.6875,NA,NA,20,16
gress_et_al,2014,scathophaga_stercoraria,328,50,50_1,50_attempt_to_mate,45,gravidity_status,allowed,no_choice,assumed,body_length,column1,verified,small,high,low,copula,binary,no,0.81,0.61,NA,NA,31,128
gress_et_al,2014,scathophaga_stercoraria,329,50,50_1,50_attempt_to_mate,45,gravidity_status,allowed,no_choice,assumed,body_length,column1,verified,large,low,high,copula,binary,no,0.53,0.45,NA,NA,30,140
ng_williams,2014,littoraria_ardouiniana,330,51,51_1,51_coincidence_index,29,body_length,precluded,no_choice,verified,body_length,column1,verified,large,high,high,copula,binary,no,0.632458234,0.353221957,0.35940891,0.35940891,45,45
ng_williams,2014,littoraria_ardouiniana,331,51,51_1,51_coincidence_index,29,body_length,precluded,no_choice,verified,body_length,column1,verified,small,low,low,copula,binary,no,0.548926014,0.470167064,0.35940891,0.35940891,45,45
ng_williams,2014,littoraria_ardouiniana,332,51,51_2,51_copula_duration,29,body_length,allowed,no_choice,verified,body_length,column1,verified,large,high,high,post_copula,investment,no,159.1,53.4,96.97464428,31.38688263,18,18
ng_williams,2014,littoraria_ardouiniana,333,51,51_2,51_copula_duration,29,body_length,allowed,no_choice,verified,body_length,column1,verified,small,low,low,post_copula,investment,no,150.3,98,77.0602084,57.14577252,18,18
costello_et_al,2015,mus_musculus,334,52,52_1,52_association_time,31,mating_status,precluded,multiple_choice,assumed,social_rank,column2,verified,dominant,high,NA,copula,investment,yes,342.3541667,336.7291667,82.58908526,92.71547407,48,48
costello_et_al,2015,mus_musculus,335,52,52_1,52_association_time,31,mating_status,precluded,multiple_choice,assumed,social_rank,column2,verified,subordinate,low,NA,copula,investment,yes,325.0851064,336.3404255,88.1995834,86.25852865,47,47
bertram_et_al,2017,gryllus_assimilis,338,54,54_1,54_association_time,24,body_length,precluded,multiple_choice,verified,body_length,column1,verified,small,low,low,copula,investment,yes,157.2,123.7,96.01365644,82.25576643,10,10
bertram_et_al,2017,gryllus_assimilis,339,54,54_1,54_association_time,24,body_length,precluded,multiple_choice,verified,body_length,column1,verified,medium_length,medium,medium,copula,investment,yes,152.3548387,124.6451613,97.78668907,86.90897475,31,31
bertram_et_al,2017,gryllus_assimilis,340,54,54_1,54_association_time,24,body_length,precluded,multiple_choice,verified,body_length,column1,verified,large,high,high,copula,investment,yes,147.5789474,151,110.144509,75.82435844,19,19
chen_et_al,2018,gambusia_affinis,343,55,55_1,55_association_time,19,personality,precluded,multiple_choice,assumed,personality,column2,assumed,less_active,NA,low,copula,investment,yes,190.8333333,158.7222222,78.82836903,77.95836412,18,18
chen_et_al,2018,gambusia_affinis,344,55,55_1,55_association_time,19,personality,precluded,multiple_choice,assumed,personality,column2,assumed,medium_active,NA,medium,copula,investment,yes,188.0869565,158.7391304,75.60898999,51.02157956,23,23
chen_et_al,2018,gambusia_affinis,347,55,55_1,55_association_time,19,personality,precluded,multiple_choice,assumed,personality,column2,assumed,bold,NA,high,copula,investment,yes,193.6388889,167.3611111,75.80657822,61.52869378,36,36
chen_et_al,2018,gambusia_affinis,348,55,55_1,55_association_time,19,personality,precluded,multiple_choice,assumed,personality,column2,assumed,shy,NA,low,copula,investment,yes,103.75,98.75,64.05401367,73.0633287,4,4
chen_et_al,2018,gambusia_affinis,352,55,55_1,55_association_time,19,personality,precluded,multiple_choice,assumed,body_length,column1,verified,large,high,high,copula,investment,yes,129,181,56.20498199,0,3,3
chen_et_al,2018,gambusia_affinis,353,55,55_1,55_association_time,19,personality,precluded,multiple_choice,assumed,body_length,column1,verified,small,low,low,copula,investment,yes,177.4166667,176,78.99967896,67.98976905,24,24
chen_et_al,2018,gambusia_affinis,354,55,55_1,55_association_time,19,personality,precluded,multiple_choice,assumed,body_length,column1,verified,medium_length,medium,medium,copula,investment,yes,211.4,131.4666667,74.65807774,53.24856358,15,15
chen_et_al,2018,gambusia_affinis,357,55,55_1,55_association_time,19,personality,precluded,multiple_choice,assumed,personality,column2,assumed,social,NA,high,copula,investment,yes,197.3333333,163.3333333,73.25785039,67.91949257,30,30
chen_et_al,2018,gambusia_affinis,358,55,55_1,55_association_time,19,personality,precluded,multiple_choice,assumed,personality,column2,assumed,non_social,NA,low,copula,investment,yes,128.25,132,102.6949366,86.4908473,4,4
chen_et_al,2018,gambusia_affinis,359,55,55_1,55_association_time,19,personality,precluded,multiple_choice,assumed,personality,column2,assumed,medium_social,NA,medium,copula,investment,yes,172.875,163.875,78.59559693,28.99476554,8,8
chen_et_al,2018,gambusia_affinis,362,55,55_2,55_association_time,19,body_length,precluded,multiple_choice,assumed,personality,column2,assumed,less_active,NA,low,copula,investment,yes,167.2777778,157.8888889,64.49697262,66.90809226,18,18
chen_et_al,2018,gambusia_affinis,363,55,55_2,55_association_time,19,body_length,precluded,multiple_choice,assumed,personality,column2,assumed,medium_active,NA,medium,copula,investment,yes,175.6521739,158.2173913,79.83084884,61.66769931,23,23
chen_et_al,2018,gambusia_affinis,366,55,55_2,55_association_time,19,body_length,precluded,multiple_choice,assumed,personality,column2,assumed,bold,NA,high,copula,investment,yes,176.7222222,160.3888889,73.75697976,61.95956183,36,36
chen_et_al,2018,gambusia_affinis,367,55,55_2,55_association_time,19,body_length,precluded,multiple_choice,assumed,personality,column2,assumed,shy,NA,low,copula,investment,yes,119.25,152,51.4935271,85.29556456,4,4
chen_et_al,2018,gambusia_affinis,371,55,55_2,55_association_time,19,body_length,precluded,multiple_choice,assumed,body_length,column1,verified,large,high,high,copula,investment,yes,149.3333333,127,76.57893531,70.36334273,3,3
chen_et_al,2018,gambusia_affinis,372,55,55_2,55_association_time,19,body_length,precluded,multiple_choice,assumed,body_length,column1,verified,small,low,low,copula,investment,yes,186.5833333,154.5833333,72.53539865,62.36910932,24,24
chen_et_al,2018,gambusia_affinis,373,55,55_2,55_association_time,19,body_length,precluded,multiple_choice,assumed,body_length,column1,verified,medium_length,medium,medium,copula,investment,yes,157.8666667,167.6,72.84510638,63.81312001,15,15
chen_et_al,2018,gambusia_affinis,376,55,55_2,55_association_time,19,body_length,precluded,multiple_choice,assumed,personality,column2,assumed,social,NA,high,copula,investment,yes,174.7666667,156.8333333,74.6770903,60.66305092,30,30
chen_et_al,2018,gambusia_affinis,377,55,55_2,55_association_time,19,body_length,precluded,multiple_choice,assumed,personality,column2,assumed,non_social,NA,low,copula,investment,yes,176,151,69.17128499,75.43208866,4,4
chen_et_al,2018,gambusia_affinis,378,55,55_2,55_association_time,19,body_length,precluded,multiple_choice,assumed,personality,column2,assumed,medium_social,NA,medium,copula,investment,yes,168.375,162,75.77775305,72.47659721,8,8
krohmaly_et_al,2018,urosaurus_ornatus,381,57,57_1,57_visits,51,body_length,precluded,multiple_choice,assumed,body_length,column1,assumed,large,NA,high,copula,investment,yes,5.409090909,6.909090909,7.682131964,9.133450247,11,11
krohmaly_et_al,2018,urosaurus_ornatus,382,57,57_1,57_visits,51,body_length,precluded,multiple_choice,assumed,body_length,column1,assumed,small,NA,low,copula,investment,yes,7.051282051,8.512820513,8.081651466,7.843441091,19,19
krohmaly_et_al,2018,urosaurus_ornatus,383,57,57_1,57_visits,51,body_length,precluded,multiple_choice,assumed,body_length,column1,assumed,medium_length,NA,medium,copula,investment,yes,7.6,7.236363636,8.325774349,8.225893256,26,26
krohmaly_et_al,2018,urosaurus_ornatus,386,57,57_1,57_visits,51,body_length,precluded,multiple_choice,assumed,body_mass,column1,assumed,heavy,NA,high,copula,investment,yes,8.19047619,5.166666667,8.597328273,7.990594064,19,19
krohmaly_et_al,2018,urosaurus_ornatus,387,57,57_1,57_visits,51,body_length,precluded,multiple_choice,assumed,body_mass,column1,assumed,light,NA,low,copula,investment,yes,6.918918919,8,8.049770108,8.076027626,19,19
krohmaly_et_al,2018,urosaurus_ornatus,388,57,57_1,57_visits,51,body_length,precluded,multiple_choice,assumed,body_mass,column1,assumed,medium_mass,NA,medium,copula,investment,yes,5.72972973,9.972972973,7.559573212,8.105164631,18,18
krohmaly_et_al,2018,urosaurus_ornatus,389,57,57_1,57_visits,51,body_length,precluded,multiple_choice,assumed,morph,column2,assumed,blue,NA,NA,copula,investment,yes,6.421875,7.375,7.84736269,8.177592303,32,32
krohmaly_et_al,2018,urosaurus_ornatus,390,57,57_1,57_visits,51,body_length,precluded,multiple_choice,assumed,morph,column2,assumed,yellow,NA,NA,copula,investment,yes,7.711538462,7.884615385,8.416455727,8.370475298,24,24
krohmaly_et_al,2018,urosaurus_ornatus,393,57,57_1,57_visits,51,body_mass,precluded,multiple_choice,assumed,body_length,column1,assumed,large,NA,high,copula,investment,yes,7.090909091,5.227272727,8.809675908,8.011490666,11,11
krohmaly_et_al,2018,urosaurus_ornatus,394,57,57_1,57_visits,51,body_mass,precluded,multiple_choice,assumed,body_length,column1,assumed,small,NA,low,copula,investment,yes,9.820512821,5.743589744,8.450698491,6.927131816,19,19
krohmaly_et_al,2018,urosaurus_ornatus,395,57,57_1,57_visits,51,body_mass,precluded,multiple_choice,assumed,body_length,column1,assumed,medium_length,NA,medium,copula,investment,yes,7.6,7.236363636,8.031419781,8.513526571,26,26
krohmaly_et_al,2018,urosaurus_ornatus,398,57,57_1,57_visits,51,body_mass,precluded,multiple_choice,assumed,body_mass,column1,assumed,heavy,NA,high,copula,investment,yes,8.285714286,5.071428571,8.480352369,8.07704624,19,19
krohmaly_et_al,2018,urosaurus_ornatus,399,57,57_1,57_visits,51,body_mass,precluded,multiple_choice,assumed,body_mass,column1,assumed,light,NA,low,copula,investment,yes,8.243243243,6.675675676,8.658346665,7.37508589,19,19
krohmaly_et_al,2018,urosaurus_ornatus,400,57,57_1,57_visits,51,body_mass,precluded,multiple_choice,assumed,body_mass,column1,assumed,medium_mass,NA,medium,copula,investment,yes,8.216216216,7.486486486,8.042025502,8.194244666,18,18
krohmaly_et_al,2018,urosaurus_ornatus,401,57,57_1,57_visits,51,body_mass,precluded,multiple_choice,assumed,morph,column2,assumed,blue,NA,NA,copula,investment,yes,7.5625,6.234375,8.21318143,7.782239012,32,32
