line_ID,Study_ID,Study,Current_species,Species_phylogeny,Family,Order,Migration,Clutch_size,Breeding_latitudinal_range,Body_mass,Diet_diversity,Trophic_level,Nest_type,Location,Country,Latitude,Longitude,Continent,Start_year,End_year,Duration,N_years,Pooled_years,Phenophase,Early_central_late,Slope,Data_type
3478,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Melanitta_nigra,Melanitta_nigra,Anatidae,Anseriformes,Short,8,20,1100.00,Intermediate,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,37,0,Pre-breeding migration,Early,-0.875,standardized_scientist_observation_in_field_or_centre
3480,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Melanitta_nigra,Melanitta_nigra,Anatidae,Anseriformes,Short,8,20,1100.00,Intermediate,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,37,0,Pre-breeding migration,Central,-0.242,standardized_scientist_observation_in_field_or_centre
3545,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Mergus_serrator,Mergus_serrator,Anatidae,Anseriformes,Short,10,31,1050.00,Intermediate,Tertiary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Early,-0.650,standardized_scientist_observation_in_field_or_centre
3548,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Mergus_serrator,Mergus_serrator,Anatidae,Anseriformes,Short,10,31,1050.00,Intermediate,Tertiary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Central,-0.173,standardized_scientist_observation_in_field_or_centre
3655,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Motacilla_alba,Motacilla_alba,Motacillidae,Passeriformes,Short,5,48,18.00,Specialist,Secondary,Cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Early,-0.210,standardized_scientist_observation_in_field_or_centre
3663,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Motacilla_alba,Motacilla_alba,Motacillidae,Passeriformes,Short,5,48,18.00,Specialist,Secondary,Cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Central,-0.052,standardized_scientist_observation_in_field_or_centre
3689,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Motacilla_flava,Motacilla_flava,Motacillidae,Passeriformes,Long,6,52,18.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Early,-0.095,standardized_scientist_observation_in_field_or_centre
3701,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Motacilla_flava,Motacilla_flava,Motacillidae,Passeriformes,Long,6,52,18.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Central,-0.035,standardized_scientist_observation_in_field_or_centre
3739,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Muscicapa_striata,Muscicapa_striata,Muscicapidae,Passeriformes,Long,5,41,16.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Early,-0.063,standardized_scientist_observation_in_field_or_centre
3761,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Muscicapa_striata,Muscicapa_striata,Muscicapidae,Passeriformes,Long,5,41,16.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Central,-0.018,standardized_scientist_observation_in_field_or_centre
3838,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Numenius_arquata,Numenius_arquata,Scolopacidae,Charadriiformes,Short,4,27,900.00,Generalist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Early,-0.021,standardized_scientist_observation_in_field_or_centre
3840,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Numenius_arquata,Numenius_arquata,Scolopacidae,Charadriiformes,Short,4,27,900.00,Generalist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Central,-0.057,standardized_scientist_observation_in_field_or_centre
3851,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Numenius_phaeopus,Numenius_phaeopus,Scolopacidae,Charadriiformes,Long,4,20,430.00,Intermediate,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,36,0,Pre-breeding migration,Early,-0.190,standardized_scientist_observation_in_field_or_centre
3854,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Numenius_phaeopus,Numenius_phaeopus,Scolopacidae,Charadriiformes,Long,4,20,430.00,Intermediate,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,36,0,Pre-breeding migration,Central,-0.176,standardized_scientist_observation_in_field_or_centre
3887,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Oenanthe_oenanthe,Oenanthe_oenanthe,Muscicapidae,Passeriformes,Long,6,47,26.00,Specialist,Secondary,Cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Early,-0.103,standardized_scientist_observation_in_field_or_centre
3896,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Oenanthe_oenanthe,Oenanthe_oenanthe,Muscicapidae,Passeriformes,Long,6,47,26.00,Specialist,Secondary,Cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Central,-0.029,standardized_scientist_observation_in_field_or_centre
4217,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Phalaropus_lobatus,Phalaropus_lobatus,Scolopacidae,Charadriiformes,Long,4,23,35.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,19,0,Pre-breeding migration,Early,-0.062,standardized_scientist_observation_in_field_or_centre
4221,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Phalaropus_lobatus,Phalaropus_lobatus,Scolopacidae,Charadriiformes,Long,4,23,35.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,19,0,Pre-breeding migration,Central,0.266,standardized_scientist_observation_in_field_or_centre
4396,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Phoenicurus_phoenicurus,Phoenicurus_phoenicurus,Muscicapidae,Passeriformes,Long,6,43,16.00,Intermediate,Secondary,Cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Early,-0.122,standardized_scientist_observation_in_field_or_centre
4429,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Phoenicurus_phoenicurus,Phoenicurus_phoenicurus,Muscicapidae,Passeriformes,Long,6,43,16.00,Intermediate,Secondary,Cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Central,-0.218,standardized_scientist_observation_in_field_or_centre
4479,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Phylloscopus_collybita,Phylloscopus_collybita,Phylloscopidae,Passeriformes,Short,6,35,8.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Early,-0.468,standardized_scientist_observation_in_field_or_centre
4494,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Phylloscopus_collybita,Phylloscopus_collybita,Phylloscopidae,Passeriformes,Short,6,35,8.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Central,-0.271,standardized_scientist_observation_in_field_or_centre
4527,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Phylloscopus_sibilatrix,Phylloscopus_sibilatrix,Phylloscopidae,Passeriformes,Long,6,29,10.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1975,2008,34,22,0,Pre-breeding migration,Early,-0.195,standardized_scientist_observation_in_field_or_centre
4540,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Phylloscopus_sibilatrix,Phylloscopus_sibilatrix,Phylloscopidae,Passeriformes,Long,6,29,10.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1975,2008,34,22,0,Pre-breeding migration,Central,0.034,standardized_scientist_observation_in_field_or_centre
4591,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Phylloscopus_trochilus,Phylloscopus_trochilus,Phylloscopidae,Passeriformes,Long,5,39,8.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Early,-0.221,standardized_scientist_observation_in_field_or_centre
4620,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Phylloscopus_trochilus,Phylloscopus_trochilus,Phylloscopidae,Passeriformes,Long,5,39,8.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Central,-0.034,standardized_scientist_observation_in_field_or_centre
4718,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Pluvialis_apricaria,Pluvialis_apricaria,Charadriidae,Charadriiformes,Short,4,20,220.00,Intermediate,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Early,-0.230,standardized_scientist_observation_in_field_or_centre
4719,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Pluvialis_squatarola,Pluvialis_squatarola,Charadriidae,Charadriiformes,Long,4,20,240.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,35,0,Pre-breeding migration,Early,-0.108,standardized_scientist_observation_in_field_or_centre
4722,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Pluvialis_apricaria,Pluvialis_apricaria,Charadriidae,Charadriiformes,Short,4,20,220.00,Intermediate,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Central,-0.147,standardized_scientist_observation_in_field_or_centre
4723,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Pluvialis_squatarola,Pluvialis_squatarola,Charadriidae,Charadriiformes,Long,4,20,240.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,35,0,Pre-breeding migration,Central,0.041,standardized_scientist_observation_in_field_or_centre
4736,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Podiceps_auritus,Podiceps_auritus,Podicipedidae,Podicipediformes,Short,6,27,430.00,Intermediate,Tertiary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1976,2008,33,22,0,Pre-breeding migration,Early,-0.395,standardized_scientist_observation_in_field_or_centre
4737,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Podiceps_auritus,Podiceps_auritus,Podicipedidae,Podicipediformes,Short,6,27,430.00,Intermediate,Tertiary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1976,2008,33,22,0,Pre-breeding migration,Central,-0.194,standardized_scientist_observation_in_field_or_centre
4740,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Podiceps_cristatus,Podiceps_cristatus,Podicipedidae,Podicipediformes,Short,4,111,1200.00,Intermediate,Tertiary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1972,2008,37,34,0,Pre-breeding migration,Early,-0.437,standardized_scientist_observation_in_field_or_centre
4742,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Podiceps_cristatus,Podiceps_cristatus,Podicipedidae,Podicipediformes,Short,4,111,1200.00,Intermediate,Tertiary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1972,2008,37,34,0,Pre-breeding migration,Central,-0.145,standardized_scientist_observation_in_field_or_centre
4748,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Podiceps_grisegena,Podiceps_grisegena,Podicipedidae,Podicipediformes,Short,5,32,1300.00,Intermediate,Tertiary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1972,2008,37,35,0,Pre-breeding migration,Early,-0.406,standardized_scientist_observation_in_field_or_centre
4750,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Podiceps_grisegena,Podiceps_grisegena,Podicipedidae,Podicipediformes,Short,5,32,1300.00,Intermediate,Tertiary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1972,2008,37,35,0,Pre-breeding migration,Central,-0.201,standardized_scientist_observation_in_field_or_centre
4826,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Prunella_modularis,Prunella_modularis,Prunellidae,Passeriformes,Short,5,33,20.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Early,-0.204,standardized_scientist_observation_in_field_or_centre
4836,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Prunella_modularis,Prunella_modularis,Prunellidae,Passeriformes,Short,5,33,20.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Central,-0.309,standardized_scientist_observation_in_field_or_centre
4928,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Regulus_regulus,Regulus_regulus,Regulidae,Passeriformes,Short,11,47,6.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Early,-0.730,standardized_scientist_observation_in_field_or_centre
4937,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Regulus_regulus,Regulus_regulus,Regulidae,Passeriformes,Short,11,47,6.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Central,-0.203,standardized_scientist_observation_in_field_or_centre
4988,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Riparia_riparia,Riparia_riparia,Hirundinidae,Passeriformes,Long,5,46,15.00,Specialist,Secondary,Cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2006,37,16,0,Pre-breeding migration,Early,-0.120,standardized_scientist_observation_in_field_or_centre
4996,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Riparia_riparia,Riparia_riparia,Hirundinidae,Passeriformes,Long,5,46,15.00,Specialist,Secondary,Cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2006,37,16,0,Pre-breeding migration,Central,-0.204,standardized_scientist_observation_in_field_or_centre
5034,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Saxicola_rubetra,Saxicola_rubetra,Muscicapidae,Passeriformes,Long,6,35,16.00,Intermediate,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Early,-0.181,standardized_scientist_observation_in_field_or_centre
5051,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Saxicola_rubetra,Saxicola_rubetra,Muscicapidae,Passeriformes,Long,6,35,16.00,Intermediate,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Central,-0.106,standardized_scientist_observation_in_field_or_centre
5092,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Scolopax_rusticola,Scolopax_rusticola,Scolopacidae,Charadriiformes,Short,4,43,300.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,33,0,Pre-breeding migration,Early,-0.682,standardized_scientist_observation_in_field_or_centre
5098,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Scolopax_rusticola,Scolopax_rusticola,Scolopacidae,Charadriiformes,Short,4,43,300.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,33,0,Pre-breeding migration,Central,-0.217,standardized_scientist_observation_in_field_or_centre
5526,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Somateria_mollissima,Somateria_mollissima,Anatidae,Anseriformes,Short,4,38,1800.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Early,-0.552,standardized_scientist_observation_in_field_or_centre
5533,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Somateria_mollissima,Somateria_mollissima,Anatidae,Anseriformes,Short,4,38,1800.00,Specialist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Central,-0.013,standardized_scientist_observation_in_field_or_centre
5556,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Spatula_clypeata,Anas_clypeata,Anatidae,Anseriformes,Short,10,36,600.00,Intermediate,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Early,-0.286,standardized_scientist_observation_in_field_or_centre
5559,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Spatula_clypeata,Anas_clypeata,Anatidae,Anseriformes,Short,10,36,600.00,Intermediate,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1970,2008,39,39,0,Pre-breeding migration,Central,-0.130,standardized_scientist_observation_in_field_or_centre
5577,246,"Saino, N., Ambrosini, R., Rubolini, D., von Hardenberg, J., Provenzale, A., Hüppop, K., ... & Sokolov, L. (2011). Climate warming, ecological mismatch at arrival and population decline in migratory birds. Proceedings of the Royal Society B: Biological Sciences, 278(1707), 835-842. ",Spatula_querquedula,Anas_querquedula,Anatidae,Anseriformes,Long,10,31,370.00,Generalist,Secondary,Non-cavity,Jurmo,Finland,59.83,21.62,Europe,1978,2004,27,8,0,Pre-breeding migration,Early,0.367,standardized_scientist_observation_in_field_or_centre
